Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtscRxCode,DtcsPolarity,Mode,TStep,Comment,Distance
164,K0IBM,448.85,-,5,TSQL,88.5,88.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Aurora Repeater Assoc | CCARC | 2016-01-17,63.7
165,N0MHU,224,-,1.6,TSQL,103.5,103.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Rocky Mountain Radio League | CCARC | 2017-03-11,63.7
166,W0CBI,147.15,+,0.6,TSQL,100,100,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Aurora Repeater Assoc (ARA) | CCARC | 2016-01-17,63.7
167,W0TX,446.7875,-,5,,88.5,88.5,23,23,NN,DIG,5,Jefferson | OPEN | On-Air | Denver Radio Club | CCARC | 2017-12-09,63.9
168,K0ML,147.045,+,0.6,Tone,123,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | Northglenn RA | CCARC | 2017-04-10,65
169,WG0N,449.05,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,"Denver | OPEN | On-Air | WG0N | CCARC | 2012-11-20
    Please help us confirm this repeater!",66.8
170,ND0Q,447.175,-,5,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | Pueblo HC | CCARC | 2015-04-15
    Please help us confirm this repeater!",67
171,KC0CVU,449.625,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Custer | OPEN | On-Air | CCARC | 2018-01-15,67
172,ND0Q,224.32,-,1.6,Tone,88.5,88.5,23,23,NN,FM,5,Custer | OPEN | Off-Air | Pueblo Ham Club | CCARC | 2016-07-14,67
173,KB0TUC,448.15,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Custer | OPEN | On-Air | Royal George ARC | CCARC | 2017-03-11,67.8
174,KB0TUC,927.775,-,25,DTCS,88.5,88.5,116,116,NN,FM,5,"Custer | OPEN | On-Air | Royal Gorge Amateur Radio Club | CCARC | 2012-06-14
    Please help us confirm this repeater!",67.8
175,KB0TUC,147.06,+,0.6,TSQL,77,77,23,23,NN,FM,5,"Custer | OPEN | On-Air | http://www.qsl.net/rghc | CCARC | 2012-06-14
    Please help us confirm this repeater!",67.8
176,ND0Q,919.1,-,25,Tone,88.5,88.5,23,23,NN,FM,5,Pueblo | OPEN | Off-Air | Pueblo HC | CCARC | 2016-07-14,67.9
177,K0JSC,448.325,-,5,TSQL,100,100,23,23,NN,FM,5,Custer | OPEN | On-Air | 2017-01-06,67.9
178,WZ0N,447.125,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Park | OPEN | On-Air | WZ0N | CCARC | 2013-07-05
    Please help us confirm this repeater!",68
179,W0LMA,448.925,-,5,Tone,131.8,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | W0LMA | CCARC | 2012-11-10
    Please help us confirm this repeater!",68.4
180,W0WYX,449.825,-,5,Tone,103.5,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Rocky Mountain Radio League | CCARC | 2012-11-16
    Please help us confirm this repeater!",68.4
181,KD0RG,449.925,-,5,TSQL,114.8,114.8,23,23,NN,FM,5,Adams | OPEN | On-Air | KD0RG | CCARC | 2016-07-17,71
182,KB0VJJ,147.39,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,"Summit | OPEN | On-Air | Colorado Connection | CCARC | 2015-01-30
    Please help us confirm this repeater!",71.9
183,N0SZ,446.8125,-,5,,88.5,88.5,23,23,NN,DIG,5,"Chaffee | OPEN | On-Air | RMHAM | 2015-01-13
    Please help us confirm this repeater!",71.9
184,KE0AE,147.06,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,Lincoln | OPEN | On-Air | BSARC | CCARC | 2018-04-04,72.6
185,KE0SJ,447.625,-,5,Tone,100,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | Intermountain Repeater Group | 2015-05-23,72.6
186,KB0VJJ,145.31,-,0.6,TSQL,88.5,123,23,23,NN,FM,5,Gilpin | OPEN | On-Air | Colorado Connection | CCARC | 2015-12-06,72.8
187,N0SZ,449.225,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Gilpin | OPEN | On-Air | Rocky Mountain Ham Radio (RMHR) | CCARC | 2015-11-03,72.8
188,N0SZ,445.0875,-,5,,88.5,88.5,23,23,NN,DIG,5,Fremont | OPEN | On-Air | K2AD | 2018-02-01,72.9
189,AC0KC,447.3,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | CCARC | 2013-01-07
    Please help us confirm this repeater!",73.9
190,KC0CVU,145.295,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | Cheyenne Mtn Repeater Group | CCARC | 2015-01-30
    Please help us confirm this repeater!",74.7
191,KB0VJJ,147.285,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,74.7
192,W0DK,146.61,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | Off-Air | Boulder Amateur Radio Club | CCARC | 2017-05-02,75.2
193,W0DK,448.9,-,5,Tone,100,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Boulder ARC | CCARC | 2013-03-17
    Please help us confirm this repeater!",75.2
194,WZ0N,449.925,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | CCARC | 2013-07-05
    Please help us confirm this repeater!",75.3
195,W0DK,146.7,-,0.6,Tone,100,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Boulder Co ARC | CCARC | 2013-03-17
    Please help us confirm this repeater!",75.3
196,KC0CVU,449.65,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | CCARC | 2018-01-15,75.3
197,WB0QMR,146.7,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Summit | OPEN | On-Air | GRARC | CCARC | 2013-01-07
    Please help us confirm this repeater!",76.4
198,W0RM,224.6,-,1.6,Tone,100,88.5,23,23,NN,FM,5,"Gilpin | OPEN | W0RM | CCARC | 2012-11-10
    Please help us confirm this repeater!",76.6
199,W0IA,449.55,-,5,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,77.5
200,W0DK,1299.5,-,20,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2012-11-12
    Please help us confirm this repeater!",77.5
201,KC0DS,446.8625,-,5,,88.5,88.5,23,23,NN,DIG,5,Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2017-03-11,77.5
202,N0SZ,446.8,-,5,,88.5,88.5,23,23,NN,DIG,5,Boulder | OPEN | On-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,77.5
203,K0DK,449.4,-,5,Tone,91.5,88.5,23,23,NN,FM,5,"Boulder | OPEN | Off-Air | BARC | CCARC | 2013-01-08
    Please help us confirm this repeater!",77.5
204,AC0KC,224.96,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | AC0KC | CCARC | 2012-11-12
    Please help us confirm this repeater!",77.8
205,N0SZ,445.05,-,5,,88.5,88.5,23,23,NN,DIG,5,Adams | OPEN | On-Air | K2AD | CCARC | 2018-02-01,78
206,W0LSD,146.745,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | Off-Air | CLARA | CCARC | 2018-03-12,78.2
207,KC0DS,145.3875,-,0.6,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2012-11-12
    Please help us confirm this repeater!",78.3
208,KC0DS,1283.8625,-,20,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2013-12-21
    Please help us confirm this repeater!",78.3
209,W0IA,146.76,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,78.4
210,KB0VJJ,145.445,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Lake | OPEN | On-Air | Colorado Connection | CCARC | 2013-06-14
    Please help us confirm this repeater!",78.5
211,K0DK,146.73,-,0.6,TSQL,91.5,91.5,23,23,NN,FM,5,Boulder | OPEN | Off-Air | BARC | CCARC | 2017-05-02,79.8
212,W0CRA,145.46,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2017-11-13,82.8
213,W0CRA,447.975,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2016-09-08,82.8
214,N0SZ,447.75,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Boulder | OPEN | Off-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,82.8
215,W0IA,224.02,-,1.6,,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,82.8
216,W0JZ,146.91,+,0.6,TSQL,123,127.3,23,23,NN,FM,5,Boulder | OPEN | On-Air | 2017-04-09,83.4
217,N0ZSN,147.24,+,0.6,TSQL,156.7,156.7,23,23,NN,FM,5,Lake | OPEN | Off-Air | CCARC | 2016-06-30,83.5
218,ND0Q,146.73,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Huerfano | OPEN | On-Air | Pueblo Ham Club | CCARC | 2015-04-15
    Please help us confirm this repeater!",83.8
219,W0ENO,147.27,+,0.6,TSQL,100,100,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC (LARC) | CCARC | 2017-03-11,85.2
220,W0ENO,448.8,-,5,TSQL,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC | CCARC | 2017-03-11,85.2
221,N0EPA,448.525,-,5,Tone,151.4,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | N0EPA | CCARC | 2017-03-11,85.2
222,WA4CCC,447.45,-,5,Tone,103.5,88.5,23,23,NN,FM,5,"Grand | OPEN | On-Air | W0IG | CCARC | 2013-10-26
    Please help us confirm this repeater!",87.1
223,KD0MRC,145.325,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Chaffee Lake Amateur Repeater Association | 2018-01-14,89.9
224,KI0HG,147.03,+,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | KI0HG | CCARC | 2017-01-20,91.5
225,KC0ITF,147.36,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Otero | PRIVATE | On-Air | 2017-02-01,94.7
226,KC0ITF,446.75,-,5,,88.5,88.5,23,23,NN,DIG,5,Otero | PRIVATE | On-Air | 2017-02-01,94.7
227,K0RV,146.61,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Eagle | OPEN | On-Air | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",95.4
228,N0AFO,224.8,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Eagle | OPEN | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",97.3
229,N0AFO,449.9,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,"Eagle | OPEN | Off-Air | ECHO | CCARC | unverified.
  
   Please help us confirm this repeater!",97.3
230,KB0YNA,447.65,-,5,TSQL,151.4,151.4,23,23,NN,FM,5,Gunnison | OPEN | On-Air | KB0YNA | CCARC | 2016-10-28,97.8
231,KA0YDW,146.82,-,0.6,Tone,123,88.5,23,23,NN,FM,5,"Grand | OPEN | GCARA | CCARC | 2014-09-06
    Please help us confirm this repeater!",99.4
232,W0UPS,146.85,-,0.6,TSQL,100,100,23,23,NN,FM,5,Weld | OPEN | On-Air | Northern Colorado ARC | CCARC | 2017-05-08,100
233,K0OJ,449.725,-,5,Tone,127.3,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | K0OJ | CCARC | 2014-08-21
    Please help us confirm this repeater!",100
234,N0SZ,445.075,-,5,,88.5,88.5,23,23,NN,DIG,5,Eagle | OPEN | On-Air | K2AD | CCARC | 2018-02-01,100.6
235,W0LRA,449.575,-,5,Tone,100,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Loveland Rptr Assoc | CCARC | 2018-02-24,100.7
236,KN6VV,224.32,-,1.6,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | Off-Air | KN6VV | CCARC | 2014-03-03
    Please help us confirm this repeater!",100.7
237,W0LRA,147.195,+,0.6,Tone,100,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Loveland Repeater Assoc | CCARC | 2016-08-18,101.2
238,KB0VJJ,147.345,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Eagle | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,101.7
239,N0FH,146.685,-,0.6,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Estes Valley ARC | CCARC | 2017-08-05,103.2
240,W0FT,448.2,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | CCARC | 2017-03-11,103.4
241,N0FH,449.8,-,5,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Estes Valley ARC | CCARC | 2017-08-05,105.6
242,N0KM,146.64,-,0.6,TSQL,77,77,23,23,NN,FM,5,Rio Grande | OPEN | On-Air | 2016-12-25,110
243,N0KM,447.1,-,5,Tone,77,88.5,23,23,NN,FM,5,Saguache | OPEN | On-Air | 2017-12-13,110.4
244,KB0VJJ,147.075,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Grand | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,114.5
245,KB0VJJ,145.4,-,0.8,TSQL,88.5,123,23,23,NN,FM,5,Washington | OPEN | On-Air | Colorado Connection | CCARC | 2015-11-19,117.8
246,W0FT,448.175,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | W0FT | CCARC | 2018-02-01,117.8
